"exercise_db_id","name","gifUrl","bodyParts","equipments","targetMuscles","secondaryMuscles"
"OJFgZJ0","dynamic style barbell lying back of the head tricep extension","https://static.exercisedb.dev/media/OJFgZJ0.gif","upper arms","barbell","triceps","shoulders"
"oLrKqDH","run","https://static.exercisedb.dev/media/oLrKqDH.gif","cardio","body weight","cardiovascular system","quadriceps|hamstrings|calves"
"OM46QHm","cable pull through (with rope)","https://static.exercisedb.dev/media/OM46QHm.gif","upper legs","cable","glutes","hamstrings|lower back"
"OmQ8w0p","cable palm rotational row","https://static.exercisedb.dev/media/OmQ8w0p.gif","back","cable","upper back","biceps|forearms"
"omsF3RN","dynamic style band side triceps extension","https://static.exercisedb.dev/media/omsF3RN.gif","upper arms","band","triceps","shoulders"
"oMwyl17","intense barbell straight leg deadlift","https://static.exercisedb.dev/media/oMwyl17.gif","upper legs","barbell","hamstrings","glutes|lower back"
"oMypNrz","roller hip stretch","https://static.exercisedb.dev/media/oMypNrz.gif","upper legs","roller","glutes","hamstrings|quadriceps"
"ookVu2D","wall style dumbbell pullover hip extension on exercise ball","https://static.exercisedb.dev/media/ookVu2D.gif","chest","dumbbell","pectorals","triceps|shoulders|core"
"oom75KC","dumbbell straight leg deadlift","https://static.exercisedb.dev/media/oom75KC.gif","upper legs","dumbbell","glutes","hamstrings|lower back"
"OPqShYN","lever hip extension v. 2","https://static.exercisedb.dev/media/OPqShYN.gif","upper legs","leverage machine","glutes","hamstrings"
"OQ1otBN","cable cross-over lateral pulldown","https://static.exercisedb.dev/media/OQ1otBN.gif","back","cable","lats","biceps|rhomboids|rear deltoids"
"oQRJYkC","side push neck stretch","https://static.exercisedb.dev/media/oQRJYkC.gif","neck","body weight","levator scapulae","trapezius|sternocleidomastoid"
"oR7O9LW","barbell squat (on knees)","https://static.exercisedb.dev/media/oR7O9LW.gif","upper legs","barbell","quads","glutes|hamstrings|calves"
"OrETs32","reverse hyper on flat bench","https://static.exercisedb.dev/media/OrETs32.gif","upper legs","body weight","glutes","hamstrings|lower back"
"oROuvrX","lever unilateral row","https://static.exercisedb.dev/media/oROuvrX.gif","back","leverage machine","upper back","biceps|forearms"
"osdXT3K","kettlebell one arm push press","https://static.exercisedb.dev/media/osdXT3K.gif","shoulders","kettlebell","delts","triceps|core"
"OTgkHwR","dumbbell decline triceps extension","https://static.exercisedb.dev/media/OTgkHwR.gif","upper arms","dumbbell","triceps","shoulders"
"otqIxU4","cable lying bicep curl","https://static.exercisedb.dev/media/otqIxU4.gif","upper arms","cable","biceps","forearms"
"OUQ0ZyW","smith shrug","https://static.exercisedb.dev/media/OUQ0ZyW.gif","back","smith machine","traps","shoulders"
"OVIKwsd","dumbbell incline triceps extension","https://static.exercisedb.dev/media/OVIKwsd.gif","upper arms","dumbbell","triceps","shoulders"
"OVLmUuL","dumbbell incline palm-in press","https://static.exercisedb.dev/media/OVLmUuL.gif","chest","dumbbell","pectorals","shoulders|triceps"
"OVTZ65k","ez-barbell standing wide grip biceps curl","https://static.exercisedb.dev/media/OVTZ65k.gif","upper arms","ez barbell","biceps","forearms"
"OxJk1fg","cable triceps pushdown (v-bar) (with arm blaster)","https://static.exercisedb.dev/media/OxJk1fg.gif","upper arms","cable","triceps","forearms"
"OYFhXVD","wide grip rear pull-up","https://static.exercisedb.dev/media/OYFhXVD.gif","back","body weight","lats","biceps|forearms"
"OyoZ3Pu","leg pull in flat bench","https://static.exercisedb.dev/media/OyoZ3Pu.gif","waist","body weight","abs","hip flexors|lower back"
"oZjMu1t","tire flip","https://static.exercisedb.dev/media/oZjMu1t.gif","upper legs","tire","glutes","hamstrings|quadriceps|core"
"p0OCXGb","sled 45в° leg wide press - blunt variation","https://static.exercisedb.dev/media/p0OCXGb.gif","upper legs","sled machine","glutes","quadriceps|hamstrings|calves"
"P14Dz9D","cable one arm incline fly on exercise ball","https://static.exercisedb.dev/media/P14Dz9D.gif","chest","cable","pectorals","deltoids|triceps"
"p195zsJ","two toe touch (male)","https://static.exercisedb.dev/media/p195zsJ.gif","back","body weight","spine","hamstrings|glutes"
"P2lNrGL","cable preacher curl","https://static.exercisedb.dev/media/P2lNrGL.gif","upper arms","cable","biceps","forearms"
"P2nRiUa","dumbbell standing zottman preacher curl","https://static.exercisedb.dev/media/P2nRiUa.gif","upper arms","dumbbell","biceps","forearms"
"P5p0j8B","cable standing cross-over high reverse fly","https://static.exercisedb.dev/media/P5p0j8B.gif","shoulders","cable","delts","trapezius|rhomboids|rear deltoids"
"p5v6rdT","iron cross stretch - deep variation","https://static.exercisedb.dev/media/p5v6rdT.gif","upper legs","body weight","glutes","hamstrings|quadriceps"
"P7zSvul","push up on bosu ball with improved","https://static.exercisedb.dev/media/P7zSvul.gif","chest","bosu ball","pectorals","triceps|shoulders|core"
"p9cCe2r","spell caster","https://static.exercisedb.dev/media/p9cCe2r.gif","waist","dumbbell","abs","obliques|lower back"
"P9GFBME","spider crawl push up","https://static.exercisedb.dev/media/P9GFBME.gif","upper legs","body weight","glutes","core|chest|shoulders"
"P9ZRyLT","hyght dumbbell fly","https://static.exercisedb.dev/media/P9ZRyLT.gif","chest","dumbbell","pectorals","shoulders"
"PAgTVaK","assisted chest dip (kneeling)","https://static.exercisedb.dev/media/PAgTVaK.gif","chest","leverage machine","pectorals","triceps|shoulders"
"pAIWRGu","hands bike","https://static.exercisedb.dev/media/pAIWRGu.gif","chest","upper body ergometer","pectorals","triceps|shoulders"
"PbzNu7c","dumbbell incline y-raise","https://static.exercisedb.dev/media/PbzNu7c.gif","back","dumbbell","upper back","shoulders|rear deltoids"
"PcPe0P5","cable rope hammer preacher curl","https://static.exercisedb.dev/media/PcPe0P5.gif","upper arms","cable","biceps","forearms"
"PCUYOMs","pulse style walk elliptical cross trainer","https://static.exercisedb.dev/media/PCUYOMs.gif","cardio","elliptical machine","cardiovascular system","quadriceps|hamstrings|glutes|calves"
"PDaMuyV","dumbbell one arm incline chest press","https://static.exercisedb.dev/media/PDaMuyV.gif","chest","dumbbell","pectorals","shoulders|triceps"
"PDHE73u","controlled band straight back stiff leg deadlift","https://static.exercisedb.dev/media/PDHE73u.gif","upper legs","band","glutes","hamstrings|lower back"
"PdmaD0N","dumbbell standing triceps extension","https://static.exercisedb.dev/media/PdmaD0N.gif","upper arms","dumbbell","triceps","shoulders"
"peAeMR3","band shoulder press","https://static.exercisedb.dev/media/peAeMR3.gif","shoulders","band","delts","triceps|upper back"
"PERjVm8","exercise ball back extension with arms extended","https://static.exercisedb.dev/media/PERjVm8.gif","back","stability ball","spine","glutes|hamstrings"
"pFuK3by","walk elliptical cross trainer - expanded variation","https://static.exercisedb.dev/media/pFuK3by.gif","cardio","elliptical machine","cardiovascular system","quadriceps|hamstrings|glutes|calves"
"PG1kcIb","dumbbell incline hammer press","https://static.exercisedb.dev/media/PG1kcIb.gif","chest","dumbbell","pectorals","shoulders|triceps"
"pgIdT6i","band one arm standing low row - lateral variation","https://static.exercisedb.dev/media/pgIdT6i.gif","back","band","upper back","biceps|shoulders"
"pH2x2jj","dumbbell one leg fly on exercise ball","https://static.exercisedb.dev/media/pH2x2jj.gif","chest","dumbbell","pectorals","shoulders|triceps"
"pj0X0tF","hanging straight leg hip raise","https://static.exercisedb.dev/media/pj0X0tF.gif","waist","body weight","abs","hip flexors"
"Pjbc0Kt","resistance band hip thrusts on knees (female)","https://static.exercisedb.dev/media/Pjbc0Kt.gif","upper legs","resistance band","glutes","hamstrings|quadriceps"
"PkCN2lv","front lever","https://static.exercisedb.dev/media/PkCN2lv.gif","waist","body weight","abs","lats|shoulders|forearms"
"PKlXuJW","rough band push sit-up","https://static.exercisedb.dev/media/PKlXuJW.gif","waist","band","abs","shoulders|chest"
"pkSoCW9","barbell jefferson squat","https://static.exercisedb.dev/media/pkSoCW9.gif","upper legs","barbell","glutes","quadriceps|hamstrings|calves"
"pM07UxU","kipping muscle up","https://static.exercisedb.dev/media/pM07UxU.gif","back","body weight","lats","biceps|triceps|shoulders|core"
"PM1PZjg","lunge with jump","https://static.exercisedb.dev/media/PM1PZjg.gif","upper legs","body weight","glutes","quadriceps|hamstrings|calves"
"pmnrOp0","band kneeling one arm pulldown","https://static.exercisedb.dev/media/pmnrOp0.gif","back","band","lats","biceps|rhomboids"
"pNIKolI","exercise ball seated triceps stretch wide","https://static.exercisedb.dev/media/pNIKolI.gif","upper arms","stability ball","triceps","shoulders"
"PNtsX17","cable reverse-grip straight back seated high row","https://static.exercisedb.dev/media/PNtsX17.gif","back","cable","upper back","biceps|forearms"
"PnZJIrk","assisted wide-grip chest dip (kneeling)","https://static.exercisedb.dev/media/PnZJIrk.gif","chest","leverage machine","pectorals","triceps|shoulders"
"pP8wP2P","dumbbell neutral grip bench press","https://static.exercisedb.dev/media/pP8wP2P.gif","upper arms","dumbbell","triceps","chest|shoulders"
"pQ0Mx1Z","flag","https://static.exercisedb.dev/media/pQ0Mx1Z.gif","waist","body weight","abs","obliques|shoulders"
"PQ2AtC3","lever seated leg raise crunch","https://static.exercisedb.dev/media/PQ2AtC3.gif","waist","leverage machine","abs","hip flexors"
"PQcUlDi","cable supine reverse fly","https://static.exercisedb.dev/media/PQcUlDi.gif","shoulders","cable","delts","trapezius|rhomboids"
"PQStVXH","cable upper row","https://static.exercisedb.dev/media/PQStVXH.gif","back","cable","upper back","biceps|shoulders"
"Pr9Rhf4","cable standing fly","https://static.exercisedb.dev/media/Pr9Rhf4.gif","chest","cable","pectorals","deltoids|triceps"
"prbWx1D","dumbbell rotation reverse fly","https://static.exercisedb.dev/media/prbWx1D.gif","shoulders","dumbbell","delts","trapezius|rhomboids"
"PrQbjvB","push to run","https://static.exercisedb.dev/media/PrQbjvB.gif","cardio","body weight","cardiovascular system","quadriceps|hamstrings|calves"
"PskORrA","cable pushdown (straight arm) v. 2","https://static.exercisedb.dev/media/PskORrA.gif","back","cable","lats","triceps|shoulders"
"PSlvNMs","weighted drop push up","https://static.exercisedb.dev/media/PSlvNMs.gif","chest","weighted","pectorals","triceps|shoulders"
"PsVS1QP","medicine ball catch and overhead throw","https://static.exercisedb.dev/media/PsVS1QP.gif","back","medicine ball","lats","shoulders|core"
"pvBMLHA","push-up plus","https://static.exercisedb.dev/media/pvBMLHA.gif","chest","body weight","pectorals","triceps|shoulders"
"pwt0pnM","cable seated high row (v-bar)","https://static.exercisedb.dev/media/pwt0pnM.gif","back","cable","lats","biceps|rhomboids|rear deltoids"
"pX9Elbe","medicine ball chest push with run release","https://static.exercisedb.dev/media/pX9Elbe.gif","chest","medicine ball","pectorals","triceps|shoulders|core"
"PXTIwgu","arm slingers hanging straight legs","https://static.exercisedb.dev/media/PXTIwgu.gif","waist","body weight","abs","shoulders|back"
"py1HSzx","barbell lateral lunge","https://static.exercisedb.dev/media/py1HSzx.gif","upper legs","barbell","glutes","quadriceps|hamstrings|calves"
"PzNxakt","calf push stretch with hands against wall","https://static.exercisedb.dev/media/PzNxakt.gif","lower legs","body weight","calves","hamstrings"
"PzQanLE","cable shoulder press","https://static.exercisedb.dev/media/PzQanLE.gif","shoulders","cable","delts","triceps|upper back"
"pZwUsKB","iron cross stretch","https://static.exercisedb.dev/media/pZwUsKB.gif","upper legs","body weight","glutes","hamstrings|quadriceps"
"q2ADGqV","cable side crunch","https://static.exercisedb.dev/media/q2ADGqV.gif","waist","cable","abs","obliques"
"Q2Eu1Ax","cable lying extension pullover (with rope attachment)","https://static.exercisedb.dev/media/Q2Eu1Ax.gif","back","cable","lats","triceps|shoulders"
"Q497lAE","drop push up","https://static.exercisedb.dev/media/Q497lAE.gif","chest","body weight","pectorals","triceps|shoulders"
"Q4DSJPC","smith one arm row","https://static.exercisedb.dev/media/Q4DSJPC.gif","back","smith machine","upper back","biceps|forearms"
"Q6bvyen","hanging straight twisting leg hip raise","https://static.exercisedb.dev/media/Q6bvyen.gif","waist","body weight","abs","obliques|hip flexors"
"q6y3OhV","lever bicep curl","https://static.exercisedb.dev/media/q6y3OhV.gif","upper arms","leverage machine","biceps","forearms"
"q7qkONO","dumbbell seated alternate shoulder","https://static.exercisedb.dev/media/q7qkONO.gif","shoulders","dumbbell","delts","triceps|upper back"
"q8aHNoF","dumbbell one arm wrist curl","https://static.exercisedb.dev/media/q8aHNoF.gif","lower arms","dumbbell","forearms","biceps|brachialis"
"Qa55kX1","sled hack squat","https://static.exercisedb.dev/media/Qa55kX1.gif","upper legs","sled machine","glutes","quadriceps|hamstrings|calves"
"qAmNMJY","dumbbell high curl","https://static.exercisedb.dev/media/qAmNMJY.gif","upper arms","dumbbell","biceps","forearms"
"qatbkEd","cable side bend crunch (bosu ball)","https://static.exercisedb.dev/media/qatbkEd.gif","waist","cable","abs","obliques"
"qaZVsGk","alternate heel touchers","https://static.exercisedb.dev/media/qaZVsGk.gif","waist","body weight","abs","obliques"
"qBcKorM","all fours squad stretch","https://static.exercisedb.dev/media/qBcKorM.gif","upper legs","body weight","quads","hamstrings|glutes"
"qBl14UC","push-up (wall) with static","https://static.exercisedb.dev/media/qBl14UC.gif","chest","body weight","pectorals","triceps|deltoids"
"QChZi3x","squat to overhead reach","https://static.exercisedb.dev/media/QChZi3x.gif","upper legs","body weight","quads","glutes|hamstrings|core"
"qcNN2FN","butt-ups","https://static.exercisedb.dev/media/qcNN2FN.gif","waist","body weight","abs","hip flexors|lower back"
"qCNVnaU","sled 45в° calf press","https://static.exercisedb.dev/media/qCNVnaU.gif","lower legs","sled machine","calves","hamstrings"
"qcY50ZD","cable seated wide-grip row","https://static.exercisedb.dev/media/qcY50ZD.gif","back","cable","upper back","biceps|forearms"
"qDnGfDb","barbell revers wrist curl v. 2","https://static.exercisedb.dev/media/qDnGfDb.gif","lower arms","barbell","forearms","biceps|brachialis"
"qdRxqCj","cable pulldown (pro lat bar)","https://static.exercisedb.dev/media/qdRxqCj.gif","back","cable","lats","biceps|forearms"
"qEse6fe","shoulder tap push-up","https://static.exercisedb.dev/media/qEse6fe.gif","chest","body weight","pectorals","triceps|core"
"QfAKy1G","dumbbell cuban press","https://static.exercisedb.dev/media/QfAKy1G.gif","shoulders","dumbbell","delts","triceps|upper back"
"qFHvMnv","micro style barbell speed squat","https://static.exercisedb.dev/media/qFHvMnv.gif","upper legs","barbell","glutes","quadriceps|hamstrings|calves"
"QFmz6ch","seated lower back stretch","https://static.exercisedb.dev/media/QFmz6ch.gif","back","body weight","lats","glutes|hamstrings"
"qFpAkpP","cable standing lift","https://static.exercisedb.dev/media/qFpAkpP.gif","waist","cable","abs","obliques|lower back"
"qg2PGl6","barbell glute bridge two legs on bench (male)","https://static.exercisedb.dev/media/qg2PGl6.gif","upper legs","barbell","glutes","hamstrings|core"
"qi996YS","barbell clean-grip front squat","https://static.exercisedb.dev/media/qi996YS.gif","upper legs","barbell","glutes","quadriceps|hamstrings|calves|core"
"Qj0HRAZ","fast style resistance band seated hip abduction","https://static.exercisedb.dev/media/Qj0HRAZ.gif","upper legs","resistance band","abductors","glutes|hamstrings"
"QjE2DcA","dumbbell step-up split squat","https://static.exercisedb.dev/media/QjE2DcA.gif","upper legs","dumbbell","quads","glutes|hamstrings|calves"
"qKBpF7I","barbell glute bridge","https://static.exercisedb.dev/media/qKBpF7I.gif","upper legs","barbell","glutes","hamstrings|lower back"
